Driver,LapTime,Compound,TyreLife,Stint,TrackStatus,Race,LapNumber,FuelWeightEffect
PER,96.307,MEDIUM,4.0,1.0,1,Miami Grand Prix,3,-0.09
PER,96.828,MEDIUM,5.0,1.0,124,Miami Grand Prix,4,-0.12
PER,96.951,MEDIUM,12.0,1.0,1,Miami Grand Prix,5,-0.15
PER,96.605,MEDIUM,13.0,1.0,1,Miami Grand Prix,6,-0.18
PER,96.571,MEDIUM,14.0,1.0,1,Miami Grand Prix,7,-0.21
PER,96.214,MEDIUM,15.0,1.0,12,Miami Grand Prix,8,-0.24
PER,96.404,MEDIUM,16.0,1.0,1,Miami Grand Prix,9,-0.27
PER,96.436,MEDIUM,17.0,1.0,1,Miami Grand Prix,10,-0.3
PER,96.558,MEDIUM,18.0,1.0,1,Miami Grand Prix,11,-0.32999999999999996
PER,96.405,MEDIUM,19.0,1.0,1,Miami Grand Prix,12,-0.36
PER,96.498,MEDIUM,20.0,1.0,1,Miami Grand Prix,13,-0.39
PER,96.52,MEDIUM,21.0,1.0,1,Miami Grand Prix,14,-0.42
PER,96.255,MEDIUM,22.0,1.0,1,Miami Grand Prix,15,-0.44999999999999996
PER,96.617,MEDIUM,23.0,1.0,1,Miami Grand Prix,16,-0.48
PER,96.353,MEDIUM,24.0,1.0,1,Miami Grand Prix,17,-0.51
PER,96.732,MEDIUM,25.0,1.0,1,Miami Grand Prix,18,-0.54
PER,96.278,MEDIUM,26.0,1.0,1,Miami Grand Prix,19,-0.57
PER,96.385,MEDIUM,27.0,1.0,1,Miami Grand Prix,20,-0.6
PER,96.919,MEDIUM,28.0,1.0,1,Miami Grand Prix,21,-0.63
PER,94.895,HARD,2.0,2.0,1,Miami Grand Prix,22,-0.6599999999999999
PER,95.379,HARD,3.0,2.0,1,Miami Grand Prix,23,-0.69
PER,95.011,HARD,4.0,2.0,1,Miami Grand Prix,24,-0.72
PER,95.312,HARD,5.0,2.0,1,Miami Grand Prix,25,-0.75
PER,95.648,HARD,6.0,2.0,1,Miami Grand Prix,26,-0.78
PER,97.862,HARD,7.0,2.0,1,Miami Grand Prix,27,-0.8099999999999999
PER,95.733,HARD,8.0,2.0,1,Miami Grand Prix,28,-0.84
PER,95.539,HARD,9.0,2.0,1,Miami Grand Prix,29,-0.87
PER,95.829,HARD,10.0,2.0,1,Miami Grand Prix,30,-0.8999999999999999
PER,97.17,HARD,11.0,2.0,1,Miami Grand Prix,31,-0.9299999999999999
PER,97.35,HARD,12.0,2.0,1,Miami Grand Prix,32,-0.96
PER,96.678,HARD,13.0,2.0,1,Miami Grand Prix,33,-0.99
PER,97.179,HARD,14.0,2.0,1,Miami Grand Prix,34,-1.02
PER,95.557,HARD,15.0,2.0,1,Miami Grand Prix,35,-1.05
PER,96.376,HARD,16.0,2.0,1,Miami Grand Prix,36,-1.08
PER,96.409,HARD,17.0,2.0,12,Miami Grand Prix,37,-1.1099999999999999
PER,96.892,HARD,18.0,2.0,1,Miami Grand Prix,38,-1.14
PER,96.634,HARD,19.0,2.0,1,Miami Grand Prix,39,-1.17
PER,96.887,HARD,20.0,2.0,1,Miami Grand Prix,40,-1.2
PER,96.556,HARD,21.0,2.0,1,Miami Grand Prix,41,-1.23
PER,96.311,HARD,22.0,2.0,1,Miami Grand Prix,42,-1.26
PER,95.814,HARD,23.0,2.0,1,Miami Grand Prix,43,-1.29
PER,95.356,HARD,24.0,2.0,1,Miami Grand Prix,44,-1.3199999999999998
PER,95.502,HARD,25.0,2.0,1,Miami Grand Prix,45,-1.3499999999999999
PER,95.25,HARD,26.0,2.0,12,Miami Grand Prix,46,-1.38
PER,95.25,HARD,27.0,2.0,1,Miami Grand Prix,47,-1.41
ANT,97.243,MEDIUM,1.0,1.0,1,Miami Grand Prix,1,-0.03
ANT,92.936,MEDIUM,2.0,1.0,1,Miami Grand Prix,2,-0.06
ANT,93.224,MEDIUM,3.0,1.0,1,Miami Grand Prix,3,-0.09
ANT,93.586,MEDIUM,4.0,1.0,1,Miami Grand Prix,4,-0.12
ANT,94.602,MEDIUM,5.0,1.0,12,Miami Grand Prix,5,-0.15
ANT,93.043,MEDIUM,12.0,1.0,1,Miami Grand Prix,6,-0.18
ANT,93.07,MEDIUM,13.0,1.0,1,Miami Grand Prix,7,-0.21
ANT,93.314,MEDIUM,14.0,1.0,1,Miami Grand Prix,8,-0.24
ANT,93.18,MEDIUM,15.0,1.0,1,Miami Grand Prix,9,-0.27
ANT,93.658,MEDIUM,16.0,1.0,12,Miami Grand Prix,10,-0.3
ANT,93.053,MEDIUM,17.0,1.0,1,Miami Grand Prix,11,-0.32999999999999996
ANT,93.244,MEDIUM,18.0,1.0,1,Miami Grand Prix,12,-0.36
ANT,93.345,MEDIUM,19.0,1.0,1,Miami Grand Prix,13,-0.39
ANT,93.011,MEDIUM,20.0,1.0,1,Miami Grand Prix,14,-0.42
ANT,93.149,MEDIUM,21.0,1.0,1,Miami Grand Prix,15,-0.44999999999999996
ANT,92.779,MEDIUM,22.0,1.0,1,Miami Grand Prix,16,-0.48
ANT,92.994,MEDIUM,23.0,1.0,1,Miami Grand Prix,17,-0.51
ANT,92.802,MEDIUM,24.0,1.0,1,Miami Grand Prix,18,-0.54
ANT,93.068,MEDIUM,25.0,1.0,1,Miami Grand Prix,19,-0.57
ANT,97.884,MEDIUM,26.0,1.0,1,Miami Grand Prix,20,-0.6
ANT,92.914,HARD,2.0,2.0,1,Miami Grand Prix,21,-0.63
ANT,92.331,HARD,3.0,2.0,1,Miami Grand Prix,22,-0.6599999999999999
ANT,92.21,HARD,4.0,2.0,1,Miami Grand Prix,23,-0.69
ANT,92.258,HARD,5.0,2.0,1,Miami Grand Prix,24,-0.72
ANT,92.046,HARD,6.0,2.0,1,Miami Grand Prix,25,-0.75
ANT,92.113,HARD,7.0,2.0,1,Miami Grand Prix,26,-0.78
ANT,91.968,HARD,8.0,2.0,1,Miami Grand Prix,27,-0.8099999999999999
ANT,92.487,HARD,9.0,2.0,1,Miami Grand Prix,28,-0.84
ANT,92.354,HARD,10.0,2.0,1,Miami Grand Prix,29,-0.87
ANT,92.483,HARD,11.0,2.0,1,Miami Grand Prix,30,-0.8999999999999999
ANT,92.423,HARD,12.0,2.0,1,Miami Grand Prix,31,-0.9299999999999999
ANT,92.382,HARD,13.0,2.0,1,Miami Grand Prix,32,-0.96
ANT,92.878,HARD,14.0,2.0,1,Miami Grand Prix,33,-0.99
ANT,92.331,HARD,15.0,2.0,1,Miami Grand Prix,34,-1.02
ANT,92.496,HARD,16.0,2.0,1,Miami Grand Prix,35,-1.05
ANT,92.186,HARD,17.0,2.0,1,Miami Grand Prix,36,-1.08
ANT,92.211,HARD,18.0,2.0,1,Miami Grand Prix,37,-1.1099999999999999
ANT,92.399,HARD,19.0,2.0,1,Miami Grand Prix,38,-1.14
ANT,92.531,HARD,20.0,2.0,1,Miami Grand Prix,39,-1.17
ANT,92.782,HARD,21.0,2.0,1,Miami Grand Prix,40,-1.2
ANT,92.377,HARD,22.0,2.0,12,Miami Grand Prix,41,-1.23
ANT,92.243,HARD,23.0,2.0,1,Miami Grand Prix,42,-1.26
ANT,92.097,HARD,24.0,2.0,1,Miami Grand Prix,43,-1.29
ANT,92.418,HARD,25.0,2.0,1,Miami Grand Prix,44,-1.3199999999999998
ANT,92.427,HARD,26.0,2.0,1,Miami Grand Prix,45,-1.3499999999999999
ANT,92.354,HARD,27.0,2.0,1,Miami Grand Prix,46,-1.38
ANT,91.986,HARD,28.0,2.0,1,Miami Grand Prix,47,-1.41
ANT,92.347,HARD,29.0,2.0,1,Miami Grand Prix,48,-1.44
ANT,92.586,HARD,30.0,2.0,1,Miami Grand Prix,49,-1.47
ANT,93.092,HARD,31.0,2.0,12,Miami Grand Prix,50,-1.5
ALO,96.627,MEDIUM,2.0,1.0,1,Miami Grand Prix,1,-0.03
ALO,96.505,MEDIUM,3.0,1.0,1,Miami Grand Prix,2,-0.06
ALO,96.45,MEDIUM,4.0,1.0,1,Miami Grand Prix,3,-0.09
ALO,96.8,MEDIUM,12.0,1.0,1,Miami Grand Prix,4,-0.12
ALO,96.349,MEDIUM,13.0,1.0,1,Miami Grand Prix,5,-0.15
ALO,96.482,MEDIUM,14.0,1.0,1,Miami Grand Prix,6,-0.18
ALO,97.635,MEDIUM,15.0,1.0,12,Miami Grand Prix,7,-0.21
ALO,96.143,MEDIUM,16.0,1.0,1,Miami Grand Prix,8,-0.24
ALO,96.453,MEDIUM,17.0,1.0,1,Miami Grand Prix,9,-0.27
ALO,96.939,MEDIUM,18.0,1.0,1,Miami Grand Prix,10,-0.3
ALO,96.836,MEDIUM,19.0,1.0,1,Miami Grand Prix,11,-0.32999999999999996
ALO,96.221,MEDIUM,20.0,1.0,1,Miami Grand Prix,12,-0.36
ALO,96.561,MEDIUM,21.0,1.0,1,Miami Grand Prix,13,-0.39
ALO,96.294,MEDIUM,22.0,1.0,1,Miami Grand Prix,14,-0.42
ALO,96.386,MEDIUM,23.0,1.0,1,Miami Grand Prix,15,-0.44999999999999996
ALO,96.666,MEDIUM,24.0,1.0,1,Miami Grand Prix,16,-0.48
ALO,96.477,MEDIUM,25.0,1.0,1,Miami Grand Prix,17,-0.51
ALO,96.269,MEDIUM,26.0,1.0,1,Miami Grand Prix,18,-0.54
ALO,96.071,MEDIUM,27.0,1.0,1,Miami Grand Prix,19,-0.57
ALO,95.985,MEDIUM,28.0,1.0,1,Miami Grand Prix,20,-0.6
ALO,96.08,MEDIUM,29.0,1.0,1,Miami Grand Prix,21,-0.63
ALO,96.191,MEDIUM,30.0,1.0,1,Miami Grand Prix,22,-0.6599999999999999
ALO,96.39,MEDIUM,31.0,1.0,1,Miami Grand Prix,23,-0.69
ALO,96.335,MEDIUM,32.0,1.0,1,Miami Grand Prix,24,-0.72
ALO,96.708,MEDIUM,33.0,1.0,1,Miami Grand Prix,25,-0.75
ALO,95.644,MEDIUM,34.0,1.0,1,Miami Grand Prix,26,-0.78
ALO,96.543,MEDIUM,35.0,1.0,1,Miami Grand Prix,27,-0.8099999999999999
ALO,96.451,MEDIUM,36.0,1.0,1,Miami Grand Prix,28,-0.84
ALO,96.558,MEDIUM,37.0,1.0,1,Miami Grand Prix,29,-0.87
ALO,96.87,MEDIUM,38.0,1.0,1,Miami Grand Prix,30,-0.8999999999999999
ALO,96.394,MEDIUM,39.0,1.0,1,Miami Grand Prix,31,-0.9299999999999999
ALO,97.717,MEDIUM,40.0,1.0,1,Miami Grand Prix,32,-0.96
ALO,95.55,SOFT,2.0,2.0,1,Miami Grand Prix,33,-0.99
ALO,93.512,SOFT,3.0,2.0,1,Miami Grand Prix,34,-1.02
ALO,94.594,SOFT,4.0,2.0,1,Miami Grand Prix,35,-1.05
ALO,96.389,SOFT,5.0,2.0,12,Miami Grand Prix,36,-1.08
ALO,96.191,SOFT,6.0,2.0,1,Miami Grand Prix,37,-1.1099999999999999
ALO,96.765,SOFT,7.0,2.0,1,Miami Grand Prix,38,-1.14
ALO,97.677,SOFT,8.0,2.0,1,Miami Grand Prix,39,-1.17
ALO,96.116,SOFT,9.0,2.0,1,Miami Grand Prix,40,-1.2
ALO,95.159,SOFT,10.0,2.0,1,Miami Grand Prix,41,-1.23
ALO,95.091,SOFT,11.0,2.0,1,Miami Grand Prix,42,-1.26
ALO,95.015,SOFT,12.0,2.0,1,Miami Grand Prix,43,-1.29
ALO,94.97,SOFT,13.0,2.0,1,Miami Grand Prix,44,-1.3199999999999998
ALO,94.944,SOFT,14.0,2.0,12,Miami Grand Prix,45,-1.3499999999999999
ALO,95.246,SOFT,15.0,2.0,1,Miami Grand Prix,46,-1.38
LEC,96.094,MEDIUM,1.0,1.0,1,Miami Grand Prix,1,-0.03
LEC,93.036,MEDIUM,2.0,1.0,1,Miami Grand Prix,2,-0.06
LEC,93.357,MEDIUM,3.0,1.0,1,Miami Grand Prix,3,-0.09
LEC,94.73,MEDIUM,4.0,1.0,1,Miami Grand Prix,4,-0.12
LEC,93.697,MEDIUM,5.0,1.0,12,Miami Grand Prix,5,-0.15
LEC,92.878,MEDIUM,12.0,1.0,1,Miami Grand Prix,6,-0.18
LEC,94.381,MEDIUM,13.0,1.0,1,Miami Grand Prix,7,-0.21
LEC,93.744,MEDIUM,14.0,1.0,1,Miami Grand Prix,8,-0.24
LEC,93.56,MEDIUM,15.0,1.0,1,Miami Grand Prix,9,-0.27
LEC,93.536,MEDIUM,16.0,1.0,12,Miami Grand Prix,10,-0.3
LEC,95.457,MEDIUM,17.0,1.0,1,Miami Grand Prix,11,-0.32999999999999996
LEC,93.692,MEDIUM,18.0,1.0,1,Miami Grand Prix,12,-0.36
LEC,93.539,MEDIUM,19.0,1.0,1,Miami Grand Prix,13,-0.39
LEC,93.689,MEDIUM,20.0,1.0,1,Miami Grand Prix,14,-0.42
LEC,93.886,HARD,2.0,2.0,1,Miami Grand Prix,15,-0.44999999999999996
LEC,93.588,HARD,3.0,2.0,1,Miami Grand Prix,16,-0.48
LEC,92.986,HARD,4.0,2.0,1,Miami Grand Prix,17,-0.51
LEC,93.905,HARD,5.0,2.0,1,Miami Grand Prix,18,-0.54
LEC,92.922,HARD,6.0,2.0,1,Miami Grand Prix,19,-0.57
LEC,92.652,HARD,7.0,2.0,1,Miami Grand Prix,20,-0.6
LEC,92.786,HARD,8.0,2.0,1,Miami Grand Prix,21,-0.63
LEC,93.416,HARD,9.0,2.0,1,Miami Grand Prix,22,-0.6599999999999999
LEC,92.945,HARD,10.0,2.0,1,Miami Grand Prix,23,-0.69
LEC,92.995,HARD,11.0,2.0,1,Miami Grand Prix,24,-0.72
LEC,93.075,HARD,12.0,2.0,1,Miami Grand Prix,25,-0.75
LEC,92.971,HARD,13.0,2.0,1,Miami Grand Prix,26,-0.78
LEC,92.993,HARD,14.0,2.0,1,Miami Grand Prix,27,-0.8099999999999999
LEC,92.879,HARD,15.0,2.0,1,Miami Grand Prix,28,-0.84
LEC,93.155,HARD,16.0,2.0,1,Miami Grand Prix,29,-0.87
LEC,92.993,HARD,17.0,2.0,1,Miami Grand Prix,30,-0.8999999999999999
LEC,92.755,HARD,18.0,2.0,1,Miami Grand Prix,31,-0.9299999999999999
LEC,92.767,HARD,19.0,2.0,1,Miami Grand Prix,32,-0.96
LEC,92.686,HARD,20.0,2.0,1,Miami Grand Prix,33,-0.99
LEC,93.042,HARD,21.0,2.0,1,Miami Grand Prix,34,-1.02
LEC,92.612,HARD,22.0,2.0,1,Miami Grand Prix,35,-1.05
LEC,92.515,HARD,23.0,2.0,1,Miami Grand Prix,36,-1.08
LEC,92.874,HARD,24.0,2.0,1,Miami Grand Prix,37,-1.1099999999999999
LEC,93.468,HARD,25.0,2.0,1,Miami Grand Prix,38,-1.14
LEC,93.678,HARD,26.0,2.0,1,Miami Grand Prix,39,-1.17
LEC,92.892,HARD,27.0,2.0,12,Miami Grand Prix,40,-1.2
LEC,92.734,HARD,28.0,2.0,1,Miami Grand Prix,41,-1.23
LEC,92.566,HARD,29.0,2.0,1,Miami Grand Prix,42,-1.26
LEC,92.578,HARD,30.0,2.0,1,Miami Grand Prix,43,-1.29
LEC,92.579,HARD,31.0,2.0,1,Miami Grand Prix,44,-1.3199999999999998
LEC,92.679,HARD,32.0,2.0,1,Miami Grand Prix,45,-1.3499999999999999
LEC,92.667,HARD,33.0,2.0,1,Miami Grand Prix,46,-1.38
LEC,92.941,HARD,34.0,2.0,1,Miami Grand Prix,47,-1.41
LEC,94.211,HARD,35.0,2.0,1,Miami Grand Prix,48,-1.44
STR,96.569,MEDIUM,2.0,1.0,1,Miami Grand Prix,1,-0.03
STR,97.019,MEDIUM,3.0,1.0,1,Miami Grand Prix,2,-0.06
STR,96.418,MEDIUM,4.0,1.0,1,Miami Grand Prix,3,-0.09
STR,97.442,MEDIUM,12.0,1.0,1,Miami Grand Prix,4,-0.12
STR,96.085,MEDIUM,13.0,1.0,1,Miami Grand Prix,5,-0.15
STR,96.582,MEDIUM,14.0,1.0,1,Miami Grand Prix,6,-0.18
STR,96.974,MEDIUM,16.0,1.0,1,Miami Grand Prix,7,-0.21
STR,96.371,MEDIUM,17.0,1.0,1,Miami Grand Prix,8,-0.24
STR,96.539,MEDIUM,18.0,1.0,1,Miami Grand Prix,9,-0.27
STR,97.022,MEDIUM,19.0,1.0,1,Miami Grand Prix,10,-0.3
STR,96.851,MEDIUM,20.0,1.0,1,Miami Grand Prix,11,-0.32999999999999996
STR,95.39,SOFT,5.0,2.0,1,Miami Grand Prix,12,-0.36
STR,97.141,SOFT,6.0,2.0,1,Miami Grand Prix,13,-0.39
STR,95.921,SOFT,7.0,2.0,1,Miami Grand Prix,14,-0.42
STR,96.024,SOFT,8.0,2.0,1,Miami Grand Prix,15,-0.44999999999999996
STR,95.818,SOFT,9.0,2.0,1,Miami Grand Prix,16,-0.48
STR,95.942,SOFT,10.0,2.0,1,Miami Grand Prix,17,-0.51
STR,95.773,SOFT,11.0,2.0,1,Miami Grand Prix,18,-0.54
STR,95.505,SOFT,12.0,2.0,1,Miami Grand Prix,19,-0.57
STR,95.432,SOFT,13.0,2.0,1,Miami Grand Prix,20,-0.6
STR,95.601,SOFT,14.0,2.0,1,Miami Grand Prix,21,-0.63
STR,95.203,SOFT,15.0,2.0,1,Miami Grand Prix,22,-0.6599999999999999
STR,95.849,SOFT,16.0,2.0,1,Miami Grand Prix,23,-0.69
STR,96.018,SOFT,18.0,2.0,1,Miami Grand Prix,24,-0.72
STR,95.112,SOFT,2.0,3.0,1,Miami Grand Prix,25,-0.75
STR,94.958,SOFT,3.0,3.0,1,Miami Grand Prix,26,-0.78
STR,95.144,SOFT,4.0,3.0,1,Miami Grand Prix,27,-0.8099999999999999
STR,95.324,SOFT,5.0,3.0,1,Miami Grand Prix,28,-0.84
STR,95.225,SOFT,6.0,3.0,1,Miami Grand Prix,29,-0.87
STR,97.379,SOFT,7.0,3.0,1,Miami Grand Prix,30,-0.8999999999999999
STR,94.82,SOFT,8.0,3.0,1,Miami Grand Prix,31,-0.9299999999999999
STR,95.174,SOFT,9.0,3.0,12,Miami Grand Prix,32,-0.96
STR,95.215,SOFT,10.0,3.0,1,Miami Grand Prix,33,-0.99
STR,95.135,SOFT,11.0,3.0,1,Miami Grand Prix,34,-1.02
STR,95.098,SOFT,12.0,3.0,1,Miami Grand Prix,35,-1.05
STR,95.187,SOFT,13.0,3.0,1,Miami Grand Prix,36,-1.08
STR,94.891,SOFT,14.0,3.0,1,Miami Grand Prix,37,-1.1099999999999999
STR,94.759,SOFT,15.0,3.0,1,Miami Grand Prix,38,-1.14
STR,94.811,SOFT,16.0,3.0,1,Miami Grand Prix,39,-1.17
STR,94.806,SOFT,17.0,3.0,1,Miami Grand Prix,40,-1.2
STR,96.149,SOFT,18.0,3.0,12,Miami Grand Prix,41,-1.23
STR,94.716,SOFT,19.0,3.0,1,Miami Grand Prix,42,-1.26
ALB,95.404,MEDIUM,2.0,1.0,1,Miami Grand Prix,1,-0.03
ALB,94.932,MEDIUM,3.0,1.0,1,Miami Grand Prix,2,-0.06
ALB,94.77,MEDIUM,4.0,1.0,1,Miami Grand Prix,3,-0.09
ALB,95.888,MEDIUM,5.0,1.0,12,Miami Grand Prix,4,-0.12
ALB,95.206,MEDIUM,12.0,1.0,1,Miami Grand Prix,5,-0.15
ALB,94.553,MEDIUM,13.0,1.0,1,Miami Grand Prix,6,-0.18
ALB,94.161,MEDIUM,14.0,1.0,1,Miami Grand Prix,7,-0.21
ALB,95.47,MEDIUM,15.0,1.0,1,Miami Grand Prix,8,-0.24
ALB,95.245,MEDIUM,16.0,1.0,12,Miami Grand Prix,9,-0.27
ALB,95.824,MEDIUM,17.0,1.0,1,Miami Grand Prix,10,-0.3
ALB,95.189,MEDIUM,18.0,1.0,1,Miami Grand Prix,11,-0.32999999999999996
ALB,94.979,MEDIUM,19.0,1.0,1,Miami Grand Prix,12,-0.36
ALB,95.212,MEDIUM,20.0,1.0,1,Miami Grand Prix,13,-0.39
ALB,94.879,MEDIUM,21.0,1.0,1,Miami Grand Prix,14,-0.42
ALB,94.8,MEDIUM,22.0,1.0,1,Miami Grand Prix,15,-0.44999999999999996
ALB,95.097,MEDIUM,23.0,1.0,1,Miami Grand Prix,16,-0.48
ALB,95.901,MEDIUM,24.0,1.0,1,Miami Grand Prix,17,-0.51
ALB,95.119,MEDIUM,25.0,1.0,1,Miami Grand Prix,18,-0.54
ALB,94.964,MEDIUM,26.0,1.0,1,Miami Grand Prix,19,-0.57
ALB,93.875,HARD,2.0,2.0,1,Miami Grand Prix,20,-0.6
ALB,93.784,HARD,3.0,2.0,1,Miami Grand Prix,21,-0.63
ALB,93.837,HARD,4.0,2.0,1,Miami Grand Prix,22,-0.6599999999999999
ALB,94.194,HARD,5.0,2.0,1,Miami Grand Prix,23,-0.69
ALB,94.24,HARD,6.0,2.0,1,Miami Grand Prix,24,-0.72
ALB,94.433,HARD,7.0,2.0,1,Miami Grand Prix,25,-0.75
ALB,94.296,HARD,8.0,2.0,1,Miami Grand Prix,26,-0.78
ALB,94.201,HARD,9.0,2.0,1,Miami Grand Prix,27,-0.8099999999999999
ALB,94.485,HARD,10.0,2.0,1,Miami Grand Prix,28,-0.84
ALB,94.44,HARD,11.0,2.0,1,Miami Grand Prix,29,-0.87
ALB,94.337,HARD,12.0,2.0,1,Miami Grand Prix,30,-0.8999999999999999
ALB,94.439,HARD,13.0,2.0,1,Miami Grand Prix,31,-0.9299999999999999
ALB,94.172,HARD,14.0,2.0,1,Miami Grand Prix,32,-0.96
ALB,94.366,HARD,15.0,2.0,1,Miami Grand Prix,33,-0.99
ALB,94.29,HARD,16.0,2.0,1,Miami Grand Prix,34,-1.02
ALB,94.139,HARD,17.0,2.0,1,Miami Grand Prix,35,-1.05
ALB,94.31,HARD,18.0,2.0,1,Miami Grand Prix,36,-1.08
ALB,94.199,HARD,19.0,2.0,1,Miami Grand Prix,37,-1.1099999999999999
ALB,94.561,HARD,20.0,2.0,12,Miami Grand Prix,38,-1.14
ALB,94.325,HARD,21.0,2.0,1,Miami Grand Prix,39,-1.17
ALB,94.18,HARD,22.0,2.0,1,Miami Grand Prix,40,-1.2
ALB,94.356,HARD,23.0,2.0,1,Miami Grand Prix,41,-1.23
ALB,94.407,HARD,24.0,2.0,1,Miami Grand Prix,42,-1.26
ALB,94.287,HARD,25.0,2.0,1,Miami Grand Prix,43,-1.29
ALB,94.351,HARD,26.0,2.0,1,Miami Grand Prix,44,-1.3199999999999998
ALB,94.253,HARD,27.0,2.0,1,Miami Grand Prix,45,-1.3499999999999999
ALB,94.109,HARD,28.0,2.0,1,Miami Grand Prix,46,-1.38
ALB,94.163,HARD,29.0,2.0,12,Miami Grand Prix,47,-1.41
ALB,94.298,HARD,30.0,2.0,1,Miami Grand Prix,48,-1.44
HUL,94.93,MEDIUM,2.0,2.0,1,Miami Grand Prix,1,-0.03
HUL,94.523,MEDIUM,3.0,2.0,1,Miami Grand Prix,2,-0.06
VER,93.464,MEDIUM,2.0,1.0,1,Miami Grand Prix,1,-0.03
VER,93.239,MEDIUM,3.0,1.0,1,Miami Grand Prix,2,-0.06
VER,93.536,MEDIUM,4.0,1.0,1,Miami Grand Prix,3,-0.09
VER,94.09,MEDIUM,5.0,1.0,12,Miami Grand Prix,4,-0.12
VER,95.784,HARD,6.0,2.0,1,Miami Grand Prix,5,-0.15
VER,93.56,HARD,7.0,2.0,1,Miami Grand Prix,6,-0.18
VER,93.63,HARD,8.0,2.0,1,Miami Grand Prix,7,-0.21
VER,93.552,HARD,9.0,2.0,1,Miami Grand Prix,8,-0.24
VER,94.118,HARD,10.0,2.0,12,Miami Grand Prix,9,-0.27
VER,93.799,HARD,11.0,2.0,1,Miami Grand Prix,10,-0.3
VER,93.67,HARD,12.0,2.0,1,Miami Grand Prix,11,-0.32999999999999996
VER,93.381,HARD,13.0,2.0,1,Miami Grand Prix,12,-0.36
VER,93.862,HARD,14.0,2.0,1,Miami Grand Prix,13,-0.39
VER,93.341,HARD,15.0,2.0,1,Miami Grand Prix,14,-0.42
VER,93.324,HARD,16.0,2.0,1,Miami Grand Prix,15,-0.44999999999999996
VER,93.355,HARD,17.0,2.0,1,Miami Grand Prix,16,-0.48
VER,93.11,HARD,18.0,2.0,1,Miami Grand Prix,17,-0.51
VER,93.499,HARD,19.0,2.0,1,Miami Grand Prix,18,-0.54
VER,93.844,HARD,20.0,2.0,1,Miami Grand Prix,19,-0.57
VER,93.472,HARD,21.0,2.0,1,Miami Grand Prix,20,-0.6
VER,93.778,HARD,22.0,2.0,1,Miami Grand Prix,21,-0.63
VER,94.35,HARD,23.0,2.0,1,Miami Grand Prix,22,-0.6599999999999999
VER,94.172,HARD,24.0,2.0,1,Miami Grand Prix,23,-0.69
VER,93.281,HARD,25.0,2.0,1,Miami Grand Prix,24,-0.72
VER,93.582,HARD,26.0,2.0,1,Miami Grand Prix,25,-0.75
VER,93.542,HARD,27.0,2.0,1,Miami Grand Prix,26,-0.78
VER,93.462,HARD,28.0,2.0,1,Miami Grand Prix,27,-0.8099999999999999
VER,93.45,HARD,29.0,2.0,1,Miami Grand Prix,28,-0.84
VER,93.354,HARD,30.0,2.0,1,Miami Grand Prix,29,-0.87
VER,93.113,HARD,31.0,2.0,1,Miami Grand Prix,30,-0.8999999999999999
VER,93.148,HARD,32.0,2.0,1,Miami Grand Prix,31,-0.9299999999999999
VER,93.168,HARD,33.0,2.0,1,Miami Grand Prix,32,-0.96
VER,93.505,HARD,34.0,2.0,1,Miami Grand Prix,33,-0.99
VER,93.775,HARD,35.0,2.0,1,Miami Grand Prix,34,-1.02
VER,93.382,HARD,36.0,2.0,1,Miami Grand Prix,35,-1.05
VER,93.739,HARD,37.0,2.0,1,Miami Grand Prix,36,-1.08
VER,93.651,HARD,38.0,2.0,1,Miami Grand Prix,37,-1.1099999999999999
VER,93.448,HARD,39.0,2.0,1,Miami Grand Prix,38,-1.14
VER,93.693,HARD,40.0,2.0,1,Miami Grand Prix,39,-1.17
VER,94.983,HARD,41.0,2.0,1,Miami Grand Prix,40,-1.2
VER,94.368,HARD,42.0,2.0,12,Miami Grand Prix,41,-1.23
VER,94.4,HARD,43.0,2.0,1,Miami Grand Prix,42,-1.26
VER,93.592,HARD,44.0,2.0,1,Miami Grand Prix,43,-1.29
VER,93.895,HARD,45.0,2.0,1,Miami Grand Prix,44,-1.3199999999999998
VER,93.931,HARD,46.0,2.0,1,Miami Grand Prix,45,-1.3499999999999999
VER,93.873,HARD,47.0,2.0,1,Miami Grand Prix,46,-1.38
VER,94.243,HARD,48.0,2.0,1,Miami Grand Prix,47,-1.41
VER,95.873,HARD,49.0,2.0,1,Miami Grand Prix,48,-1.44
VER,95.577,HARD,50.0,2.0,1,Miami Grand Prix,49,-1.47
VER,94.614,HARD,51.0,2.0,12,Miami Grand Prix,50,-1.5
LAW,97.079,MEDIUM,2.0,1.0,1,Miami Grand Prix,1,-0.03
LAW,94.814,MEDIUM,3.0,1.0,1,Miami Grand Prix,2,-0.06
LAW,95.184,MEDIUM,4.0,1.0,1,Miami Grand Prix,3,-0.09
OCO,97.468,MEDIUM,2.0,1.0,1,Miami Grand Prix,1,-0.03
OCO,95.181,MEDIUM,3.0,1.0,1,Miami Grand Prix,2,-0.06
OCO,95.464,MEDIUM,4.0,1.0,1,Miami Grand Prix,3,-0.09
OCO,95.306,MEDIUM,5.0,1.0,12,Miami Grand Prix,4,-0.12
OCO,95.213,MEDIUM,12.0,1.0,1,Miami Grand Prix,5,-0.15
OCO,95.07,MEDIUM,13.0,1.0,1,Miami Grand Prix,6,-0.18
OCO,94.862,MEDIUM,14.0,1.0,1,Miami Grand Prix,7,-0.21
OCO,95.665,MEDIUM,15.0,1.0,1,Miami Grand Prix,8,-0.24
