Driver,LapTime,Compound,TyreLife,TyreLife_sq,Stint,TrackStatus,Race,LapInRace,LapInRace_sq,FuelWeightEffect,DriverForm,Position_normalized,S1_speed,S2_speed,S3_speed,AvgSpeed,IsPersonalBest_int,FreshTire_int,IsStartLap,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed
VER,76.804,SOFT,14.0,196.0,1.0,1,Canadian Grand Prix,6,36,-0.18,76.89620000000001,0.14285714285714285,163.08040770101925,147.26335596825655,118.87857874054748,272.75,0,0,0,12.4,17.8,76.0,False,1.5
HAM,77.92,SOFT,12.0,144.0,1.0,1,Canadian Grand Prix,6,36,-0.18,77.2064,0.19047619047619047,156.69887699138155,146.89680499449136,118.26932553631855,275.0,0,0,0,12.4,17.8,76.0,False,1.5
LEC,76.479,SOFT,13.0,169.0,1.0,1,Canadian Grand Prix,6,36,-0.18,77.092,0.23809523809523808,164.10630441719468,148.7480373522849,118.65524060646014,275.75,1,0,0,12.4,17.8,76.0,False,1.5
HAD,76.898,SOFT,13.0,169.0,1.0,1,Canadian Grand Prix,7,49,-0.21,77.33900000000001,0.2857142857142857,165.54007449303353,145.366444579043,118.47561376949912,277.75,0,0,0,12.4,17.8,76.0,False,1.5
COL,78.308,MEDIUM,9.0,81.0,1.0,1,Canadian Grand Prix,5,25,-0.15,78.5958,0.3333333333333333,160.65690824705462,144.68871829910373,116.05789999677619,272.25,0,1,0,12.4,17.8,76.0,False,1.5
LAW,78.318,MEDIUM,9.0,81.0,1.0,1,Canadian Grand Prix,4,16,-0.12,81.8524,0.38095238095238093,159.7798588611247,144.0749189578581,116.88311688311687,273.75,0,1,0,12.4,17.8,76.0,False,1.5
BEA,78.093,SOFT,14.0,196.0,1.0,1,Canadian Grand Prix,3,9,-0.09,85.3428,0.42857142857142855,159.98577904186297,144.77599935655113,117.16842961757526,270.25,1,0,0,12.4,17.8,76.0,False,1.5
GAS,77.916,MEDIUM,9.0,81.0,1.0,1,Canadian Grand Prix,3,9,-0.09,85.06,0.47619047619047616,161.06661894322403,145.46042264333914,116.82242990654206,278.5,1,1,0,12.4,17.8,76.0,False,1.5
NOR,77.106,MEDIUM,7.0,49.0,2.0,1,Canadian Grand Prix,5,25,-0.15,78.23159999999999,0.5238095238095238,162.79280094058063,146.962769431744,118.0482686253935,274.5,1,1,0,12.4,17.8,76.0,False,1.5
ALB,77.641,SOFT,9.0,81.0,1.0,1,Canadian Grand Prix,4,16,-0.12,81.7706,0.5714285714285714,162.36694930543027,145.2901767697151,117.29823075168618,274.25,1,1,0,12.4,17.8,76.0,False,1.5
PIA,77.857,MEDIUM,8.0,64.0,2.0,1,Canadian Grand Prix,5,25,-0.15,78.05199999999999,0.6190476190476191,160.23501134997997,146.34741249644296,116.91728102367574,279.75,0,1,0,12.4,17.8,76.0,False,1.5
OCO,79.102,SOFT,9.0,81.0,1.0,1,Canadian Grand Prix,1,1,-0.03,91.2952,0.7142857142857143,158.67418899858959,143.39201784434,114.98658489842852,268.0,1,1,0,12.4,17.8,76.0,False,1.5
SAI,77.596,MEDIUM,15.0,225.0,2.0,1,Canadian Grand Prix,5,25,-0.15,78.09880000000001,0.7619047619047619,163.0877955966295,145.65463667260076,116.86035187950398,272.25,1,0,0,12.4,17.8,76.0,False,1.5
HUL,79.186,SOFT,11.0,121.0,2.0,1,Canadian Grand Prix,3,9,-0.09,85.0516,0.8095238095238095,156.90376569037656,144.08068518370285,115.17788584591759,270.5,0,0,0,12.4,17.8,76.0,False,1.5
BOR,78.353,SOFT,7.0,49.0,2.0,1,Canadian Grand Prix,4,16,-0.12,81.762,0.9047619047619048,160.8291636883488,143.42058085335248,116.62563172217183,270.5,1,1,0,12.4,17.8,76.0,False,1.5
PER,79.086,SOFT,7.0,49.0,2.0,1,Canadian Grand Prix,4,16,-0.12,82.1652,0.9523809523809523,157.9362990260595,142.4275993036873,116.06912561258707,267.0,0,1,0,12.4,17.8,76.0,False,1.5
RUS,75.778,SOFT,13.0,169.0,1.0,1,Canadian Grand Prix,7,49,-0.21,76.12559999999999,0.047619047619047616,166.14362193095812,149.3218300219835,119.99600013332889,274.0,1,0,0,12.4,17.8,76.0,False,1.5
ANT,75.74,SOFT,14.0,196.0,1.0,1,Canadian Grand Prix,8,64,-0.24,76.44359999999999,0.09523809523809523,166.3739717164248,149.96875650906063,119.61325049008205,277.0,1,0,0,12.4,17.8,76.0,False,1.5
VER,76.459,SOFT,15.0,225.0,1.0,1,Canadian Grand Prix,7,49,-0.21,76.7438,0.14285714285714285,164.78989288656962,147.20314033366046,119.37526942335114,273.25,1,0,0,12.4,17.8,76.0,False,1.5
HAM,76.42,SOFT,13.0,169.0,1.0,1,Canadian Grand Prix,7,49,-0.21,76.9994,0.19047619047619047,164.07638667335127,148.18473697209188,119.26453536524765,279.25,1,0,0,12.4,17.8,76.0,False,1.5
LEC,76.469,SOFT,14.0,196.0,1.0,1,Canadian Grand Prix,7,49,-0.21,76.82419999999999,0.23809523809523808,163.94189170727265,148.29461196243204,119.07124429450286,276.25,1,0,0,12.4,17.8,76.0,False,1.5
HAD,76.362,SOFT,14.0,196.0,1.0,1,Canadian Grand Prix,8,64,-0.24,77.0288,0.2857142857142857,166.46629057615831,146.66938276634752,119.24083336093538,278.0,1,0,0,12.4,17.8,76.0,False,1.5
COL,78.004,MEDIUM,10.0,100.0,1.0,1,Canadian Grand Prix,6,36,-0.18,78.4014,0.3333333333333333,161.64518881056082,144.84007242003622,116.58786190815466,272.25,1,1,0,12.4,17.8,76.0,False,1.5
LAW,78.168,MEDIUM,10.0,100.0,1.0,1,Canadian Grand Prix,5,25,-0.15,78.4492,0.38095238095238093,160.25641025641025,144.59573442583445,116.85655857434999,273.0,0,1,0,12.5,17.8,76.0,False,1.5
BEA,77.929,SOFT,15.0,225.0,1.0,1,Canadian Grand Prix,4,16,-0.12,81.7494,0.42857142857142855,160.75016744809108,145.0501631814336,117.20657659124205,269.25,1,0,0,12.5,17.8,76.0,False,1.5
GAS,77.79,MEDIUM,10.0,100.0,1.0,1,Canadian Grand Prix,4,16,-0.12,81.6088,0.47619047619047616,160.47071409467773,146.76505361001264,116.780744152853,279.75,1,1,0,12.5,17.8,76.0,False,1.5
NOR,77.226,MEDIUM,8.0,64.0,2.0,1,Canadian Grand Prix,6,36,-0.18,77.9562,0.5238095238095238,162.91804317328143,145.9794817728397,118.15675462780622,279.25,0,1,0,12.5,17.8,76.0,False,1.5
ALB,77.496,SOFT,10.0,100.0,1.0,1,Canadian Grand Prix,5,25,-0.15,78.4102,0.5714285714285714,162.56491307292842,145.85527915079817,117.38237308030911,272.5,1,1,0,12.5,17.8,76.0,False,1.5
PIA,77.837,MEDIUM,9.0,81.0,2.0,1,Canadian Grand Prix,6,36,-0.18,77.7662,0.6190476190476191,161.62341743737093,146.74710582096856,116.0130192388257,278.25,0,1,0,12.5,17.8,76.0,False,1.5
OCO,78.505,SOFT,10.0,100.0,1.0,1,Canadian Grand Prix,2,4,-0.06,88.1108,0.7142857142857143,159.5744680851064,144.68290330359295,115.89350674435826,268.25,1,1,0,12.5,17.8,76.0,False,1.5
SAI,77.368,MEDIUM,16.0,256.0,2.0,1,Canadian Grand Prix,6,36,-0.18,77.85139999999998,0.7619047619047619,163.58431408188304,146.80694886224617,116.73530270112522,273.0,1,0,0,12.5,17.8,76.0,False,1.5
HUL,78.341,SOFT,12.0,144.0,2.0,1,Canadian Grand Prix,4,16,-0.12,81.7338,0.8095238095238095,160.55659620016056,144.2654484251022,116.2602938801873,270.25,0,0,0,12.5,17.8,76.0,False,1.5
BOR,77.931,SOFT,8.0,64.0,2.0,1,Canadian Grand Prix,5,25,-0.15,78.5306,0.9047619047619048,161.22531237404272,144.3232841565106,117.42448952964968,271.5,1,1,0,12.5,17.8,76.0,False,1.5
PER,78.497,SOFT,8.0,64.0,2.0,1,Canadian Grand Prix,5,25,-0.15,78.81460000000001,0.9523809523809523,160.40636278572381,143.79293816903657,116.06164162744213,267.0,1,1,0,12.5,17.8,76.0,False,1.5
RUS,75.572,SOFT,14.0,196.0,1.0,1,Canadian Grand Prix,8,64,-0.24,75.96700000000001,0.047619047619047616,167.55876192692577,149.78780061579428,119.78837387282468,273.0,1,0,0,12.5,17.8,76.0,False,1.5
ANT,75.63,SOFT,15.0,225.0,1.0,1,Canadian Grand Prix,9,81,-0.27,76.02759999999999,0.09523809523809523,167.14643885226113,149.73795857249812,119.80033277870216,277.25,1,0,0,12.5,17.8,76.0,False,1.5
VER,76.497,SOFT,16.0,256.0,1.0,1,Canadian Grand Prix,8,64,-0.24,76.602,0.14285714285714285,166.33553573903802,147.7286716730272,118.09086435952108,272.5,0,0,0,12.5,17.8,76.0,False,1.5
HAM,76.463,SOFT,14.0,196.0,1.0,1,Canadian Grand Prix,8,64,-0.24,76.8892,0.19047619047619047,163.94189170727265,148.864905098623,118.72959335114277,277.75,0,0,0,12.5,17.8,76.0,False,1.5
LEC,76.227,SOFT,15.0,225.0,1.0,1,Canadian Grand Prix,8,64,-0.24,76.6008,0.23809523809523808,164.60152713639067,149.13625253738766,119.13823344474964,276.75,1,0,0,12.5,17.8,76.0,False,1.5
HAD,76.222,SOFT,15.0,225.0,1.0,1,Canadian Grand Prix,9,81,-0.27,76.70559999999999,0.2857142857142857,166.60496112550908,147.46241756441242,119.20135094864408,277.75,1,0,0,13.1,18.1,74.4,False,1.5
COL,78.217,MEDIUM,11.0,121.0,1.0,1,Canadian Grand Prix,7,49,-0.21,78.27180000000001,0.3333333333333333,162.05996218600882,143.95393474088294,116.14776576867237,272.0,0,1,0,13.1,18.1,74.4,False,1.5
LAW,78.858,MEDIUM,11.0,121.0,1.0,1,Canadian Grand Prix,6,36,-0.18,78.44680000000001,0.38095238095238093,160.01422348653213,141.9390450656468,116.1402716391909,274.0,0,1,0,13.1,18.1,74.4,False,1.5
NOR,77.933,MEDIUM,9.0,81.0,2.0,1,Canadian Grand Prix,7,49,-0.21,77.6742,0.42857142857142855,160.75016744809108,146.63951120162932,116.17400283980898,284.25,0,1,0,13.1,18.1,74.4,False,1.5
GAS,78.575,MEDIUM,11.0,121.0,1.0,1,Canadian Grand Prix,5,25,-0.15,78.35260000000001,0.47619047619047616,160.98738932116987,145.2022748356391,114.57670273711012,273.75,0,1,0,13.1,18.1,74.4,False,1.5
ALB,77.221,SOFT,11.0,121.0,1.0,1,Canadian Grand Prix,6,36,-0.18,78.0426,0.5714285714285714,163.79271122435054,146.0505497180413,117.67397770731867,279.0,1,1,0,13.1,18.1,74.4,False,1.5
PIA,76.989,MEDIUM,10.0,100.0,2.0,1,Canadian Grand Prix,7,49,-0.21,77.5702,0.6190476190476191,163.11735387403715,147.88645606539868,117.73940345368916,279.75,1,1,0,13.1,18.1,74.4,False,1.5
OCO,79.001,SOFT,11.0,121.0,1.0,1,Canadian Grand Prix,3,9,-0.09,85.08619999999999,0.7142857142857143,160.38492381716117,141.22631517006002,115.88977594643318,269.25,0,1,0,13.1,18.1,74.4,False,1.5
SAI,77.454,MEDIUM,17.0,289.0,2.0,1,Canadian Grand Prix,7,49,-0.21,77.7054,0.7619047619047619,164.23357664233575,146.17508526879973,116.48223645894001,268.5,0,0,0,13.1,18.1,74.4,False,1.5
HUL,78.001,SOFT,13.0,169.0,2.0,1,Canadian Grand Prix,5,25,-0.15,78.4294,0.8095238095238095,162.54289326350008,145.30190506942205,115.84129742253114,271.25,1,0,0,13.1,18.1,74.4,False,1.5
BOR,78.468,SOFT,9.0,81.0,2.0,1,Canadian Grand Prix,6,36,-0.18,78.3626,0.8571428571428571,162.0380789485529,141.8607400401939,116.6029668977133,276.0,0,1,0,13.1,18.1,74.4,False,1.5
PER,78.563,SOFT,9.0,81.0,2.0,1,Canadian Grand Prix,6,36,-0.18,78.7158,0.9523809523809523,159.70188980569603,142.9762897652806,116.7239478633033,270.0,0,1,0,13.1,18.1,74.4,False,1.5
RUS,76.804,SOFT,15.0,225.0,1.0,1,Canadian Grand Prix,9,81,-0.27,76.011,0.047619047619047616,167.57436112274823,150.29432638917882,114.76664116296864,276.0,0,0,0,12.7,18.4,73.4,False,1.7
ANT,75.916,SOFT,16.0,256.0,1.0,1,Canadian Grand Prix,10,100,-0.3,75.83619999999999,0.09523809523809523,167.348456675344,150.06878152486556,118.36265000821963,280.5,0,0,0,12.7,18.4,73.4,False,1.7
VER,76.352,SOFT,17.0,289.0,1.0,1,Canadian Grand Prix,9,81,-0.27,76.5376,0.14285714285714285,165.94450078362684,147.8986072881147,118.74525843586106,273.0,1,0,0,12.7,18.4,73.4,False,1.7
HAM,76.227,SOFT,15.0,225.0,1.0,1,Canadian Grand Prix,9,81,-0.27,76.73819999999999,0.19047619047619047,164.99381273202255,147.89253142716294,119.7365795250449,279.25,1,0,0,12.7,18.4,73.4,False,1.7
LEC,76.218,SOFT,16.0,256.0,1.0,1,Canadian Grand Prix,9,81,-0.27,76.40639999999999,0.23809523809523808,164.7295689576279,148.1176712610574,119.76446322232943,277.0,1,0,0,12.7,18.4,73.4,False,1.7
HAD,76.662,SOFT,16.0,256.0,1.0,1,Canadian Grand Prix,10,100,-0.3,76.6052,0.2857142857142857,165.2589056188028,147.5288910745021,118.12573828586429,277.5,0,0,0,12.7,18.4,73.4,False,1.7
COL,77.702,MEDIUM,12.0,144.0,1.0,12,Canadian Grand Prix,8,64,-0.24,78.1036,0.3333333333333333,162.30106848203417,146.02685271569385,116.62563172217183,273.0,1,1,0,12.7,18.4,73.4,False,1.7
LAW,78.184,MEDIUM,12.0,144.0,1.0,12,Canadian Grand Prix,7,49,-0.21,78.3348,0.38095238095238093,161.36985073288807,144.15568814319465,116.49731408970293,272.25,0,1,0,12.7,18.4,73.4,False,1.7
NOR,76.868,MEDIUM,10.0,100.0,2.0,12,Canadian Grand Prix,8,64,-0.24,77.43199999999999,0.42857142857142855,164.6843549862763,147.29348226340986,117.7740700755717,271.75,1,1,0,12.7,18.4,73.4,False,1.7
GAS,79.019,MEDIUM,12.0,144.0,1.0,12,Canadian Grand Prix,6,36,-0.18,78.3538,0.47619047619047616,158.19308344685152,145.30190506942205,114.33653052150161,275.5,0,1,0,12.7,18.4,73.4,False,1.7
SAI,78.394,MEDIUM,18.0,324.0,2.0,12,Canadian Grand Prix,8,64,-0.24,77.75699999999999,0.6666666666666666,162.36694930543027,146.00316340187373,114.05037224774276,272.75,0,0,0,12.6,18.4,73.4,False,1.7
HUL,77.988,SOFT,14.0,196.0,2.0,12,Canadian Grand Prix,6,36,-0.18,78.3224,0.7142857142857143,163.17650258362795,146.12168689369648,115.05640960081817,272.5,1,0,0,12.6,18.4,73.4,False,1.7
BOR,78.445,SOFT,10.0,100.0,2.0,12,Canadian Grand Prix,7,49,-0.21,78.34259999999999,0.7619047619047619,161.44945735043504,145.00342369194826,114.94252873563218,269.0,0,1,0,12.6,18.4,73.4,False,1.7
PER,78.687,SOFT,10.0,100.0,2.0,12,Canadian Grand Prix,7,49,-0.21,78.709,0.8571428571428571,159.55325089748706,143.53494677245726,115.9681731791386,272.75,0,1,0,12.6,18.4,73.4,False,1.7
RUS,77.341,SOFT,16.0,256.0,1.0,12,Canadian Grand Prix,10,100,-0.3,76.25820000000002,0.047619047619047616,158.311345646438,148.84644008930786,118.36265000821963,273.75,0,0,0,12.6,18.4,73.4,False,1.7
ANT,77.833,SOFT,17.0,289.0,1.0,12,Canadian Grand Prix,11,121,-0.32999999999999996,76.1934,0.09523809523809523,158.3531274742676,146.8668407310705,117.69706084284172,274.25,0,0,0,12.6,18.4,73.4,False,1.7
VER,76.532,SOFT,18.0,324.0,1.0,12,Canadian Grand Prix,10,100,-0.3,76.5288,0.14285714285714285,166.35859519408504,147.6256868695153,118.00957188749753,273.25,0,0,0,12.6,18.4,73.4,False,1.7
HAM,76.482,SOFT,16.0,256.0,1.0,12,Canadian Grand Prix,10,100,-0.3,76.7024,0.19047619047619047,165.13003990642633,148.26407479098884,118.42105263157896,278.5,0,0,0,12.6,18.4,73.4,False,1.7
LEC,76.829,SOFT,17.0,289.0,1.0,12,Canadian Grand Prix,10,100,-0.3,76.4444,0.23809523809523808,164.98625114573784,148.8833746898263,116.7731681209251,275.25,0,0,0,12.6,18.4,73.4,False,1.7
HAD,77.06,SOFT,17.0,289.0,1.0,12,Canadian Grand Prix,11,121,-0.32999999999999996,76.6408,0.2857142857142857,165.89861751152077,146.25822702527017,117.08840174331621,277.5,0,0,0,12.6,18.4,73.4,False,1.7
COL,78.329,MEDIUM,13.0,169.0,1.0,2,Canadian Grand Prix,9,81,-0.27,78.112,0.3333333333333333,163.33938294010892,144.60154241645245,114.67524607396554,269.5,0,1,0,12.6,18.4,73.4,False,1.7
LAW,78.384,MEDIUM,13.0,169.0,1.0,2,Canadian Grand Prix,8,64,-0.24,78.3824,0.38095238095238093,160.73581283207574,144.37537597754164,115.93456138090943,272.25,0,1,0,12.6,18.4,73.4,False,1.7
NOR,77.68,MEDIUM,11.0,121.0,2.0,2,Canadian Grand Prix,9,81,-0.27,77.3626,0.42857142857142855,163.74801000682285,147.3960039305601,115.12263758754118,266.5,0,1,0,12.9,18.4,73.1,False,1.4
GAS,79.232,MEDIUM,13.0,169.0,1.0,2,Canadian Grand Prix,7,49,-0.21,78.5064,0.47619047619047616,161.18921823229158,145.32536735023416,112.05876859864286,275.75,0,1,0,12.9,18.4,73.1,False,1.4
BEA,78.524,SOFT,18.0,324.0,1.0,2,Canadian Grand Prix,5,25,-0.15,78.55139999999999,0.5238095238095238,159.00357758049557,145.13202983269503,115.83756998519856,273.5,0,0,0,12.9,18.4,73.1,False,1.4
SAI,77.618,MEDIUM,19.0,361.0,2.0,2,Canadian Grand Prix,9,81,-0.27,77.686,0.6666666666666666,164.03900483003736,146.66938276634752,115.65521894175474,275.75,0,0,0,12.9,18.4,73.1,False,1.4
HUL,78.209,SOFT,15.0,225.0,2.0,2,Canadian Grand Prix,7,49,-0.21,78.345,0.7142857142857143,163.32456219943742,145.91439688715954,114.30385775519923,273.0,0,0,0,12.9,18.4,73.1,False,1.4
BOR,78.279,SOFT,11.0,121.0,2.0,21,Canadian Grand Prix,8,64,-0.24,78.2952,0.7619047619047619,161.41326278975922,144.18455623197693,116.09907120743034,270.0,0,1,0,12.9,18.4,73.1,False,1.4
PER,79.271,SOFT,11.0,121.0,2.0,21,Canadian Grand Prix,8,64,-0.24,78.82079999999999,0.8095238095238095,158.1791818621205,141.95023855526202,115.56611344740136,273.5,0,1,0,12.9,18.4,73.1,False,1.4
RUS,76.192,SOFT,17.0,289.0,1.0,21,Canadian Grand Prix,11,121,-0.32999999999999996,76.33739999999999,0.047619047619047616,166.14362193095812,149.63215428737686,118.16838995568685,276.0,0,0,0,12.9,18.4,73.1,False,1.4
ANT,76.126,SOFT,18.0,324.0,1.0,21,Canadian Grand Prix,12,144,-0.36,76.249,0.09523809523809523,166.3739717164248,149.13007456503726,118.62396204033216,281.75,0,0,0,12.9,18.4,73.1,False,1.4
VER,76.372,SOFT,19.0,361.0,1.0,21,Canadian Grand Prix,11,121,-0.32999999999999996,76.44239999999999,0.14285714285714285,166.78248783877692,148.34349761002144,117.95930404010618,275.0,0,0,0,12.9,18.4,73.1,False,1.4
HAM,76.398,SOFT,17.0,289.0,1.0,21,Canadian Grand Prix,11,121,-0.32999999999999996,76.398,0.19047619047619047,164.63163671285497,148.4291250927682,118.9021369356277,278.5,0,0,0,12.9,18.4,73.1,False,1.4
HAD,77.466,SOFT,18.0,324.0,1.0,21,Canadian Grand Prix,12,144,-0.36,76.7544,0.2857142857142857,165.56291390728478,146.484375,115.58466576767484,278.75,0,0,0,12.9,18.4,73.1,False,1.4
COL,77.828,MEDIUM,14.0,196.0,1.0,21,Canadian Grand Prix,10,100,-0.3,78.016,0.3333333333333333,162.49153689911984,145.7253886010363,116.24527753560012,274.0,0,1,0,12.8,18.0,72.3,False,0.9
LAW,78.314,MEDIUM,14.0,196.0,1.0,21,Canadian Grand Prix,9,81,-0.27,78.3816,0.38095238095238093,160.9945887929878,144.0,116.3053662003683,270.25,0,1,0,12.8,18.0,72.3,False,0.9
NOR,76.801,MEDIUM,12.0,144.0,2.0,21,Canadian Grand Prix,10,100,-0.3,77.30160000000001,0.42857142857142855,164.23357664233575,147.9168378667105,117.86661428150475,272.5,1,1,0,12.8,18.0,72.3,False,0.9
GAS,78.013,MEDIUM,14.0,196.0,1.0,21,Canadian Grand Prix,8,64,-0.24,78.5258,0.47619047619047616,161.13871357593663,145.15543728075482,116.61429820867481,273.75,0,1,0,12.8,18.0,72.3,False,0.9
BEA,78.205,SOFT,19.0,361.0,1.0,21,Canadian Grand Prix,6,36,-0.18,78.32820000000001,0.5238095238095238,160.20648836277869,143.81591562799616,117.2562048075044,274.75,0,0,0,12.8,18.0,72.3,False,0.9
SAI,77.046,MEDIUM,20.0,400.0,2.0,21,Canadian Grand Prix,10,100,-0.3,77.576,0.6190476190476191,164.00164001640016,146.8129358509033,117.74710538365932,284.5,1,0,0,12.8,18.0,72.3,False,0.9
OCO,79.115,SOFT,14.0,196.0,1.0,21,Canadian Grand Prix,4,16,-0.12,82.026,0.6666666666666666,159.5037660611431,143.91940513312545,114.17335320795408,270.0,0,1,0,12.8,18.0,72.3,False,0.9
HUL,77.676,SOFT,16.0,256.0,2.0,21,Canadian Grand Prix,8,64,-0.24,78.043,0.7142857142857143,162.99180513424187,144.99758337361044,117.03130587432139,272.5,1,0,0,12.8,18.0,72.3,False,0.9
BOR,77.698,SOFT,12.0,144.0,2.0,1,Canadian Grand Prix,9,81,-0.27,78.16420000000001,0.7619047619047619,162.27912008654886,144.92753623188406,117.36323922540262,270.0,1,1,0,12.8,18.0,72.3,False,0.9
PER,79.206,SOFT,12.0,144.0,2.0,1,Canadian Grand Prix,9,81,-0.27,78.8448,0.8095238095238095,159.0106007067138,142.21941294986766,115.18894186158128,265.75,0,1,0,12.8,18.0,72.3,False,0.9
RUS,75.791,SOFT,18.0,324.0,1.0,1,Canadian Grand Prix,12,144,-0.36,76.34,0.047619047619047616,166.97588126159556,149.90006662225184,119.14611947708092,277.5,0,0,0,12.8,18.0,72.3,False,0.9
ANT,75.635,SOFT,19.0,361.0,1.0,1,Canadian Grand Prix,13,169,-0.39,76.228,0.09523809523809523,166.78248783877692,150.24414673844998,119.64505300940544,281.25,0,0,0,12.8,18.0,72.3,False,0.9
PIA,77.666,MEDIUM,6.0,36.0,3.0,1,Canadian Grand Prix,8,64,-0.24,77.6224,0.8571428571428571,160.83634901487738,145.67821301392036,117.75866016813319,280.5,0,0,0,12.7,18.0,72.3,False,0.9
VER,76.174,SOFT,20.0,400.0,1.0,1,Canadian Grand Prix,12,144,-0.36,76.3854,0.14285714285714285,166.2280094195872,147.7407969795215,119.40298507462687,276.5,1,0,0,12.7,18.0,72.3,False,0.9
HAM,76.259,SOFT,18.0,324.0,1.0,1,Canadian Grand Prix,12,144,-0.36,76.36580000000001,0.19047619047619047,164.54886187037206,147.7953854996305,119.90807047929921,280.75,0,0,0,12.7,18.0,72.3,False,0.9
LEC,76.757,SOFT,19.0,361.0,1.0,1,Canadian Grand Prix,11,121,-0.32999999999999996,76.5,0.23809523809523808,164.23357664233575,147.77111895575078,118.129614438064,271.75,0,0,0,12.7,18.0,72.3,False,0.9
HAD,76.841,SOFT,19.0,361.0,1.0,1,Canadian Grand Prix,13,169,-0.39,76.8502,0.2857142857142857,163.76290770140562,146.3117252590937,118.99646316067829,282.75,0,0,0,12.7,18.0,72.3,False,0.9
COL,77.482,MEDIUM,15.0,225.0,1.0,1,Canadian Grand Prix,11,121,-0.32999999999999996,77.91159999999999,0.3333333333333333,164.05395552314985,146.02685271569385,116.56143759106362,273.25,1,1,0,12.7,18.0,72.3,False,0.9
LAW,77.889,MEDIUM,15.0,225.0,1.0,1,Canadian Grand Prix,10,100,-0.3,78.32579999999999,0.38095238095238093,161.8413954324762,144.444890262007,117.17987110214179,272.5,1,1,0,12.7,18.0,72.3,False,0.9
GAS,77.595,MEDIUM,15.0,225.0,1.0,1,Canadian Grand Prix,9,81,-0.27,78.4868,0.42857142857142855,163.26530612244898,146.5440039078401,116.2077536395623,273.0,1,1,0,12.7,18.0,72.3,False,0.9
BEA,77.509,SOFT,20.0,400.0,1.0,1,Canadian Grand Prix,7,49,-0.21,78.05199999999999,0.47619047619047616,161.21809225257502,144.99758337361044,118.61223682909954,273.0,0,0,0,12.7,18.0,72.3,False,0.9
BOT,79.361,MEDIUM,5.0,25.0,3.0,1,Canadian Grand Prix,1,1,-0.03,93.93260000000001,0.9523809523809523,158.7931718936086,141.92225814081843,114.92785084918911,266.5,1,1,0,12.7,18.0,72.3,False,0.9
SAI,78.961,MEDIUM,21.0,441.0,2.0,1,Canadian Grand Prix,11,121,-0.32999999999999996,77.8946,0.5238095238095238,160.0,143.8618925831202,114.5147437732608,264.5,0,0,0,12.7,18.0,72.3,False,0.9
HUL,77.389,SOFT,17.0,289.0,2.0,1,Canadian Grand Prix,9,81,-0.27,77.8526,0.7142857142857143,163.72566854647988,145.9913216269922,117.10363671849586,273.75,1,0,0,12.7,18.0,72.3,False,0.9
BOR,77.904,SOFT,13.0,169.0,2.0,1,Canadian Grand Prix,10,100,-0.3,78.1588,0.7619047619047619,161.79775280898878,145.00342369194826,116.780744152853,269.5,0,1,0,12.9,18.0,72.3,False,0.9
RUS,75.477,SOFT,19.0,361.0,1.0,1,Canadian Grand Prix,13,169,-0.39,76.321,0.047619047619047616,167.30956917785937,149.54513355211233,120.4537089704554,277.25,1,0,0,12.9,18.0,72.3,False,0.9
ANT,75.411,SOFT,20.0,400.0,1.0,1,Canadian Grand Prix,14,196,-0.42,76.1842,0.09523809523809523,166.813400676521,149.98125234345707,120.69601367888153,284.5,1,0,0,12.9,18.0,72.3,False,0.9
VER,76.132,SOFT,21.0,441.0,1.0,1,Canadian Grand Prix,13,169,-0.39,76.3124,0.14285714285714285,166.12062202944026,147.77718484462872,119.60132890365449,275.5,1,0,0,12.9,18.0,72.3,False,0.9
HAM,76.007,SOFT,19.0,361.0,1.0,1,Canadian Grand Prix,13,169,-0.39,76.27459999999999,0.19047619047619047,165.0240660096264,148.63748967795212,120.11210463098894,281.25,1,0,0,12.9,18.0,72.3,False,0.9
PIA,79.199,MEDIUM,7.0,49.0,3.0,1,Canadian Grand Prix,9,81,-0.27,77.9096,0.8095238095238095,164.01658389903866,148.129860511048,109.2663975475764,252.0,0,0,0,12.9,18.0,72.3,False,0.9
LEC,76.583,SOFT,20.0,400.0,1.0,1,Canadian Grand Prix,12,144,-0.36,76.5228,0.23809523809523808,164.75972540045765,148.39853250340082,118.13349084465445,271.5,0,0,0,12.9,18.0,72.3,False,0.9
HAD,76.537,SOFT,20.0,400.0,1.0,1,Canadian Grand Prix,14,196,-0.42,76.9132,0.2857142857142857,164.81252575195714,146.9747693312648,119.20529801324506,283.5,0,0,0,12.9,18.0,72.3,False,0.9
COL,77.292,MEDIUM,16.0,256.0,1.0,1,Canadian Grand Prix,12,144,-0.36,77.7266,0.3333333333333333,163.52486940722233,146.4367068011715,117.29058743035873,274.5,1,1,0,12.9,18.0,72.3,False,0.9
